# length,centers=4880,roads=4879,wlines=4879,trees=4879
# center_x,center_y,road_x0,road_y0,road_x1,road_y1,line_x0,line_y0,line_x1,line_y1,tree_fg,tree_x,tree_y,tree_r,tree_col
138527508.34880084,46124215.19960146,138527544.04097533,46124197.14222955,138527472.65662634,46124233.25697336,138527510.13340956,46124214.29673286,138527506.56419212,46124216.102470055,1,138527184.44231737,46124379.07025154,34,0
138527496.43557552,46124191.651937984,138527532.58444148,46124174.52711711,138527460.28670955,46124208.77675886,138527498.2430188,46124190.795696944,138527494.62813222,46124192.508179024,1,138527831.71630728,46124032.81922442,28,5
138527485.13271847,46124167.79268321,138527521.69862416,46124151.57742677,138527448.56681278,46124184.007939644,138527486.96101376,46124166.981920384,138527483.30442318,46124168.60344603,0,0,0,0,0
138527474.42527136,46124143.647058204,138527511.3711358,46124128.317247346,138527437.47940692,46124158.97686906,138527476.2725646,46124142.88056766,138527472.57797813,46124144.413548745,0,0,0,0,0
138527464.29826263,46124119.24029315,138527501.58954182,46124104.77099822,138527427.00698343,46124133.70958809,138527466.1628266,46124118.5168284,138527462.43369865,46124119.9637579,1,138527370.13778266,46124155.77526286,46,5
138527454.73672065,46124094.59761824,138527492.34137914,46124080.96348236,138527417.13206217,46124108.23175412,138527456.61695358,46124093.91591144,138527452.85648772,46124095.27932503,1,138527666.26292455,46124017.90560393,47,0
138527445.72574693,46124069.74422141,138527483.61784536,46124056.93060062,138527407.8336485,46124082.5578422,138527447.62035185,46124069.10354037,138527443.831142,46124070.384902455,0,0,0,0,0
138527437.25723326,46124044.701358154,138527475.41860682,46124032.71346554,138527399.0958597,46124056.68925077,138527439.16530195,46124044.10196353,138527435.34916458,46124045.30075278,1,138527798.8362476,46123931.11607565,39,4
138527429.3352847,46124019.483211175,138527467.74847767,46124008.32854363,138527390.92209175,46124030.637878716,138527431.25594437,46124018.925477795,138527427.41462505,46124020.040944554,0,0,0,0,0
138527421.9652825,46123994.103224196,138527460.6127549,46123983.78950152,138527383.3178101,46124004.41694687,138527423.8976561,46123993.58753806,138527420.0329089,46123994.61891033,1,138527741.77311677,46123908.757169016,26,0
138527415.1526076,46123968.57484091,138527454.01669028,46123959.11000726,138527376.2885249,46123978.03967456,138527417.09581172,46123968.10159923,138527413.20940346,46123969.04808259,0,0,0,0,0
138527408.90264136,46123942.91150506,138527447.96548963,46123934.30372452,138527369.8397931,46123951.5192856,138527410.85578376,46123942.481116034,138527406.94949895,46123943.34189408,0,0,0,0,0
138527403.22076473,46123917.126660325,138527442.46422994,46123909.38389353,138527363.9772995,46123924.86942712,138527405.18293798,46123916.73952199,138527401.25859147,46123917.51379866,0,0,0,0,0
138527398.1120614,46123891.23369129,138527437.51412904,46123884.34333093,138527358.70999378,46123898.12405165,138527400.0821648,46123890.88917327,138527396.14195803,46123891.57820931,1,138527646.34508753,46123847.82442098,47,3
138527393.56700352,46123865.243079916,138527433.10203293,46123859.161842436,138527354.0319741,46123871.324317396,138527395.543755,46123864.93901804,138527391.59025204,46123865.54714179,0,0,0,0,0
138527389.55510718,46123839.16114506,138527429.19986928,46123833.84204385,138527349.91034508,46123844.480246276,138527391.5373453,46123838.89519,138527387.57286906,46123839.42710012,0,0,0,0,0
138527386.04426986,46123812.993884,138527425.77830747,46123808.38885889,138527346.31023225,46123817.5989091,138527388.03097174,46123812.763632745,138527384.05756798,46123813.22413525,0,0,0,0,0
138527383.00238907,46123786.74729406,138527422.807894,46123782.80752528,138527343.19688416,46123790.687062845,138527384.9926643,46123786.55030562,138527381.01211384,46123786.9442825,0,0,0,0,0
138527380.39736232,46123760.42737252,138527420.25902542,46123757.10354724,138527340.53569922,46123763.75119781,138527382.39044547,46123760.26118126,138527378.40427917,46123760.59356379,0,0,0,0,0
138527378.19708714,46123734.04011672,138527418.10192862,46123731.28264935,138527338.29224566,46123736.79758409,138527380.1923292,46123733.90224335,138527376.20184508,46123734.17799009,1,138527541.80693722,46123722.73450053,40,0
138527376.369461,46123707.59152396,138527416.30664736,46123705.3507329,138527336.43227464,46123709.83231502,138527378.3663203,46123707.47948441,138527374.3726017,46123707.70356351,1,138526996.96619046,46123728.879039004,33,5
138527374.8823814,46123681.08759154,138527414.84303442,46123679.313834965,138527334.9217284,46123682.86134811,138527376.88041407,46123680.99890371,138527372.88434875,46123681.176279366,0,0,0,0,0
138527373.70374587,46123654.53431674,138527413.68074742,46123653.17809152,138527333.72674432,46123655.89054196,138527375.70259595,46123654.46650548,138527371.7048958,46123654.602128,0,0,0,0,0
138527372.80145192,46123627.93769692,138527412.78924844,46123626.94970415,138527332.8136554,46123628.92568969,138527374.80084175,46123627.88829728,138527370.8020621,46123627.987096556,0,0,0,0,0
138527372.14339697,46123601.30372934,138527412.1378051,46123600.63491163,138527332.14898884,46123601.972547054,138527374.14311737,46123601.27028845,138527370.14367658,46123601.33717023,0,0,0,0,0
138527371.6974787,46123574.638411336,138527411.69549415,46123574.23996351,138527331.69946328,46123575.03685916,138527373.69737947,46123574.618488945,138527369.69757795,46123574.658333726,0,0,0,0,0
138527371.43159452,46123547.94774021,138527411.4312045,46123547.771100186,138527331.43198454,46123548.12438024,138527373.43157503,46123547.93890821,138527369.431614,46123547.95657221,0,0,0,0,0
138527371.31364188,46123521.23771325,138527411.31364176,46123521.23453466,138527331.313642,46123521.24089184,138527373.31364188,46123521.23755432,138527369.31364188,46123521.237872176,0,0,0,0,0
138527371.3115183,46123494.51432777,138527411.31133193,46123494.63643844,138527331.3117047,46123494.39221711,138527373.31150898,46123494.52043331,138527369.31152764,46123494.50822224,0,0,0,0,0
138527371.39312142,46123467.78358109,138527411.39262468,46123467.98293013,138527331.39361817,46123467.584232055,138527373.3930966,46123467.79354855,138527369.39314625,46123467.77361364,0,0,0,0,0
138527371.5263486,46123441.05147051,138527411.52569538,46123441.280068755,138527331.5270018,46123440.822872266,138527373.52631593,46123441.062900424,138527369.52638125,46123441.0400406,0,0,0,0,0
138527371.67909744,46123414.323993355,138527411.67854697,46123414.53384736,138527331.67964792,46123414.11413935,138527373.6790699,46123414.33448605,138527369.67912498,46123414.31350066,0,0,0,0,0
138527371.8192653,46123387.607146874,138527411.81900954,46123387.7501929,138527331.81952107,46123387.464100845,138527373.81925252,46123387.61429918,138527369.8192781,46123387.59999457,0,0,0,0,0
138527371.91474992,46123360.90692845,138527411.9147401,46123360.93496495,138527331.91475976,46123360.87889195,138527373.91474944,46123360.90833028,138527369.9147504,46123360.90552662,0,0,0,0,0
138527371.93344858,46123334.22933531,138527411.9332195,46123334.09396175,138527331.93367767,46123334.36470886,138527373.93343714,46123334.22256663,138527369.93346003,46123334.23610399,0,0,0,0,0
138527371.84325892,46123307.58036483,138527411.84174997,46123307.23292547,138527331.84476787,46123307.927804194,138527373.84318346,46123307.56299286,138527369.84333438,46123307.5977368,1,138527604.83446926,46123305.55653052,47,1
138527371.61207837,46123280.96601427,138527411.60745028,46123280.35755319,138527331.61670646,46123281.574475355,138527373.61184695,46123280.93559122,138527369.61230978,46123280.996437326,0,0,0,0,0
138527371.20780453,46123254.392280966,138527411.19725138,46123253.47350962,138527331.21835768,46123255.311052315,138527373.20727688,46123254.3463424,138527369.20833218,46123254.43821953,0,0,0,0,0
138527370.59833482,46123227.86516222,138527410.57789063,46123226.5864449,138527330.618779,46123229.14387955,138527372.5973126,46123227.801226355,138527368.59935704,46123227.92909809,1,138527027.77364382,46123238.830163255,49,4
138527369.75156677,46123201.39065532,138527409.71590704,46123199.70201483,138527329.7872265,46123203.0792958,138527371.74978378,46123201.306223296,138527367.75334975,46123201.47508734,0,0,0,0,0
138527368.63539785,46123174.97475759,138527408.57763663,46123172.825906545,138527328.69315907,46123177.123608634,138527370.6325098,46123174.86731504,138527366.6382859,46123175.08220014,0,0,0,0,0
138527367.2177257,46123148.62346633,138527407.12920937,46123145.96386672,138527327.30624202,46123151.28306594,138527369.21329987,46123148.490486346,138527365.22215152,46123148.75644631,0,0,0,0,0
138527365.46644762,46123122.34277884,138527405.33654782,46123119.12173709,138527325.59634742,46123125.563820586,138527367.45995262,46123122.18172675,138527363.47294262,46123122.503830925,0,0,0,0,0
138527363.34946132,46123096.13869245,138527403.16536975,46123092.30549077,138527323.53355289,46123099.97189414,138527365.34025675,46123095.94703237,138527361.35866588,46123096.33035254,0,0,0,0,0
138527360.8346642,46123070.01720444,138527400.58119395,46123065.521276005,138527321.08813444,46123074.51313288,138527362.82199067,46123069.79240802,138527358.84733772,46123070.24200086,1,138527032.92579374,46123107.10861406,47,4
138527357.88995376,46123043.98431213,138527397.54935217,46123038.77546207,138527318.23055536,46123049.193162195,138527359.87292367,46123043.72386963,138527355.90698385,46123044.244754635,0,0,0,0,0
138527354.48322755,46123018.04601283,138527394.03500733,46123012.07468835,138527314.93144777,46123024.017337315,138527356.46081653,46123017.74744661,138527352.50563857,46123018.344579056,0,0,0,0,0
138527350.582383,46122992.208303824,138527390.00317976,46122985.425916135,138527311.16158625,46122998.99069151,138527352.55342284,46122991.86918444,138527348.61134318,46122992.547423206,1,138527682.7025957,46122935.066687554,48,0
138527346.15531772,46122966.477182455,138527385.4187824,46122958.8364795,138527306.89185303,46122974.11788541,138527348.11849096,46122966.095147304,138527344.19214448,46122966.85921761,0,0,0,0,0
138527341.16992918,46122940.858646005,138527380.24666572,46122932.31413541,138527302.09319264,46122949.4031566,138527343.123766,46122940.431420475,138527339.21609235,46122941.285871536,0,0,0,0,0
138527335.5941148,46122915.35869178,138527374.45167342,46122905.8671093,138527296.7365562,46122924.850274265,138527337.53699273,46122914.884112656,138527333.6512369,46122915.83327091,0,0,0,0,0
138527329.3957722,46122889.98331711,138527367.99883968,46122879.50461586,138527290.7927047,46122900.462018356,138527331.32592556,46122889.45938204,138527327.46561882,46122890.50725217,0,0,0,0,0
138527322.54313603,46122864.738511495,138527360.8631424,46122853.26780479,138527284.22312966,46122876.209218204,138527324.45913634,46122864.16497616,138527320.62713572,46122865.31204683,1,138527183.63311297,46122906.3198233,46,2
138527315.02707985,46122839.62974287,138527353.0516569,46122827.214770496,138527277.0025028,46122852.04471524,138527316.9283087,46122839.00899425,138527313.125851,46122840.250491485,1,138527640.13721374,46122733.48172905,36,4
138527306.87502745,46122814.661636986,138527344.59641352,46122801.35385607,138527269.15364137,46122827.9694179,138527308.76109675,46122813.99624794,138527304.98895815,46122815.32702603,0,0,0,0,0
138527298.11772373,46122789.83874303,138527335.5311661,46122775.68832505,138527260.70428136,46122803.989161015,138527299.98839584,46122789.13122213,138527296.24705163,46122790.54626393,1,138527458.995526,46122728.991945714,25,5
138527288.7859136,46122765.16561028,138527325.8893694,46122750.221261255,138527251.68245777,46122780.10995931,138527290.64108637,46122764.41839283,138527286.9307408,46122765.91282774,0,0,0,0,0
138527278.91034186,46122740.64678792,138527315.7041917,46122724.9556244,138527242.116492,46122756.33795144,138527280.75003436,46122739.86222974,138527277.07064936,46122741.431346096,0,0,0,0,0
138527268.52175355,46122716.28682519,138527305.00853264,46122699.89429785,138527232.03497446,46122732.67935252,138527270.3460925,46122715.46719882,138527266.6974146,46122717.106451556,0,0,0,0,0
138527257.65089345,46122692.09027131,138527293.83504322,46122675.04013038,138527221.46674368,46122709.14041224,138527259.46010095,46122691.23776426,138527255.84168595,46122692.94277836,0,0,0,0,0
138527246.3285065,46122668.0616755,138527282.21614838,46122650.39596971,138527210.44086462,46122685.72738128,138527248.1228886,46122667.178390205,138527244.5341244,46122668.94496079,0,0,0,0,0
138527234.58533758,46122644.20558699,138527270.1840697,46122625.96469139,138527198.98660547,46122662.44648259,138527236.3652742,46122643.293542214,138527232.80540097,46122645.11763177,1,138527412.57899812,46122553.00110898,26,4
138527222.45213157,46122620.52655501,138527257.77084833,46122601.749221675,138527187.1334148,46122639.30388834,138527224.2180674,46122619.58768834,138527220.68619573,46122621.46542168,0,0,0,0,0
138527209.95963338,46122597.02912877,138527245.00836733,46122577.75255624,138527174.91089943,46122616.30570129,138527211.71207008,46122596.065300144,138527208.20719668,46122597.99295739,0,0,0,0,0
138527197.13858792,46122573.7178575,138527231.92762822,46122553.97646251,138527162.34954762,46122593.45925249,138527198.87803993,46122572.730787754,138527195.39913592,46122574.70492725,1,138527069.28886488,46122646.267484084,25,3
138527184.0177416,46122550.595800936,138527218.5544645,46122530.41623771,138527149.4810187,46122570.77536416,138527185.74457774,46122549.58682278,138527182.29090545,46122551.604779094,1,138527443.90658134,46122398.74458767,38,5
138527170.61555046,46122527.658349015,138527204.90700153,46122507.064748436,138527136.3240994,46122548.25194959,138527172.330123,46122526.628668986,138527168.9009779,46122528.68802904,1,138527046.3090404,46122602.3101511,35,4
138527156.94716766,46122504.89843009,138527191.00123638,46122483.91461717,138527122.89309895,46122525.882243,138527158.6498711,46122503.84923944,138527155.24446422,46122505.947620735,0,0,0,0,0
138527143.02774498,46122482.30897132,138527176.8531043,46122460.958442844,138527109.20238566,46122503.6594998,138527144.71901295,46122481.2414449,138527141.336477,46122483.376497746,1,138526977.28348428,46122586.92656087,38,5
138527128.8724341,46122459.8828999,138527162.4784815,46122438.18880902,138527095.26638672,46122481.57699078,138527130.5527365,46122458.79819536,138527127.19213173,46122460.96760444,0,0,0,0,0
138527114.49638674,46122437.61314304,138527147.89318746,46122415.598291196,138527081.099586,46122459.62799489,138527116.16622677,46122436.51240045,138527112.8265467,46122438.713885635,0,0,0,0,0
138527099.91475457,46122415.4926279,138527133.11298755,46122393.179463014,138527066.7165216,46122437.80579278,138527101.57466623,46122414.37696965,138527098.2548429,46122416.60828614,1,138527280.8451243,46122293.88587927,26,2
138527085.14268935,46122393.51428169,138527118.1535958,46122370.924902454,138527052.1317829,46122416.103660926,138527086.79323468,46122392.38481273,138527083.49214402,46122394.64375065,0,0,0,0,0
138527070.19534275,46122371.67103158,138527103.03067786,46122348.8271972,138527037.36000764,46122394.51486596,138527071.8371095,46122370.528839864,138527068.553576,46122372.813223295,1,138527345.1912742,46122180.35391867,38,5
138527055.08786651,46122349.95580477,138527087.7598538,46122326.87894956,138527022.41587922,46122373.032659985,138527056.7214659,46122348.80196201,138527053.45426714,46122351.109647535,0,0,0,0,0
138527039.83541235,46122328.361528434,138527072.35670123,46122305.072780736,138527007.31412348,46122351.65027613,138527041.4614768,46122327.19709105,138527038.2093479,46122329.52596582,0,0,0,0,0
138527024.45313194,46122306.88112977,138527056.83675808,46122283.401335075,138526992.0695058,46122330.36092447,138527026.07231325,46122305.707140036,138527022.83395064,46122308.05511951,0,0,0,0,0
